,text,day,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
730,"['Lowe', 'quots', 'experiments', 'with', 'customer', 'service', 'robots', 'on', 'wheels', '$LOW', '@FellowRobots']",T,2014-10-28,13:30:12,Z,28499328,LOW,[u'suggested'],4688,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
731,"['$CLF', 'dipping', 'into', 'the', 'red', 'zone', 'premarket']",T,2014-10-28,13:30:10,Z,28499323,CL_F,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
732,"['quot', '@MoenchArt', '$BABA', '100', 'nip', 'congrats', 'longs', 'quot']",T,2014-10-28,13:27:23,Z,28499141,BABA,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
733,"['$BABA', '100', 'nip', 'congrats', 'longs']",T,2014-10-28,13:27:08,Z,28499124,BABA,[u'suggested'],1377,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,MoenchArt
734,"['$TLT', 'chart', 'from', '1017', 'We', 'are', 'now', 'testing', 'the', 'breakout', 'Watching', 'here']",T,2014-10-28,13:25:00,Z,28499014,TLT,[u'suggested'],11327,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
735,"['$DD', 'was', 'the', 'only', 'stock', 'w', '51', 'RiskRewardRatio', 'for', 'SPX']",T,2014-10-28,13:24:14,Z,28498966,DD,"[u'suggested', u'official']",22116,33203,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,carsondahlberg
736,"['quot', '@BVHealthcare', '$HCA', 'HCA', 'to', 'Acquire', 'Dallas-Based', 'CareNow', 'quot', 'lt', 'for', 'the', 'Ebola', 'care', 'expertise']",T,2014-10-28,13:23:22,Z,28498919,HCA,"[u'suggested', u'official']",29440,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
737,"['$BBY', 'Long', 'Setup']",T,2014-10-28,13:22:11,Z,28498847,BBY,"[u'suggested', u'official']",2185,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
738,"['$GNW', 'Long', 'Setup']",T,2014-10-28,13:21:43,Z,28498827,GNW,"[u'suggested', u'official']",2185,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
739,"['The', 'Stock', 'Whisper', 'Of', 'The', 'Day', 'Petrobras', 'Inc', '$YHOO', '$NOK', '$PBR', '$EWH']",T,2014-10-28,13:21:36,Z,28498819,YHOO,"[u'suggested', u'official']",306,296805,,[],,,TalkMarkets
740,"['it', '39s', 'hard', 'to', 'keep', 'up', 'with', 'all', 'the', 'great', 'posts', 'coming', 'out', 'of', '@seeitmarket', 'so', 'much', 'content', '$study']",T,2014-10-28,13:21:16,Z,28498793,STUDY,"[u'suggested', u'official']",1312,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
741,"['Some', 'stocks', 'the', 'desk', 'is', 'watching', '$TWTR', '$CVLT', '$MSG', '$VDSI', '$COH', '$BABA']",T,2014-10-28,13:20:52,Z,28498768,CVLT,"[u'suggested', u'official']",20947,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
742,"['$LPX', 'Long', 'Setup']",T,2014-10-28,13:20:15,Z,28498734,LPX,"[u'suggested', u'official']",2185,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
743,"['$cvs', 'looks', 'like', 'fresh', 'all', 'timers']",T,2014-10-28,13:20:01,Z,28498724,CVS,[u'suggested'],24098,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
744,"['From', 'our', 'Charts', 'of', 'Day', 'video', 'targets', 'in', 'parens', '$BABA', '97-98', '$BMY', '57-63ish', '$CYBR', '39-40', '$RWLK', '35']",T,2014-10-28,13:19:22,Z,28498686,BMY,[u'suggested'],17107,16356,Technical,[u'Equities'],Professional,Day Trader,thetechtrader
745,"['Monday', '39s', 'US', 'leveraged', 'loan', 'mart', '1', 'new', 'issue', '$200', 'M', 'Abaco', '39s', 'LBO', 'deal', '$BKLN']",T,2014-10-28,13:18:32,Z,28498631,BKLN,"[u'suggested', u'official']",5479,81029,,[],,,lcdnews
746,"['$JBL', 'Short', 'Setup']",T,2014-10-28,13:18:27,Z,28498627,JBL,"[u'suggested', u'official']",2185,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
747,"['Kim', 'Kardashian', 'on', 'BlackBerry', '$BBRY']",T,2014-10-28,13:18:00,Z,28498595,BBRY,"[u'suggested', u'official']",13083,56133,,[],,,michaelbabad
748,"['$ESF', '196050', 'Support', 'to', '50', 'DMA-1959', 'Will', 'be', 'my', 'pivot', 'this', 'morning']",T,2014-10-28,13:17:07,Z,28498554,ES_F,"[u'pro', u'suggested']",6934,49511,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Day Trader,anthonycrudele
749,"['quot', '@andrewnyquist', 'RT', '@seeitmarket', 'Lots', 'of', 'new', 'research', 'posted', 'to', 'the', 'site', '$SPY', '$IWM', '$TLT', '$F', '$ZBF', '$CLF', '$RBF', 'quot']",T,2014-10-28,13:16:04,Z,28498500,CL_F,"[u'suggested', u'official']",30742,13740,,[u'Equities'],Professional,,hertcapital
750,"['quot', '@BeckyHiu', '$IBB', 'opening', 'at', 'the', 'highs', 'this', 'am', 'quot', '$bib', 'making', 'all', 'timers']",T,2014-10-28,13:15:47,Z,28498476,IBB,[u'suggested'],24101,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
751,"['1967-1977', 'is', 'key', 'overhead', 'resistance', 'in', '$SPX', 'this', 'week', 'More', 'detail', 'charts', 'in', 'Monday', '39s', 'Keys', 'To', 'THis', 'Week']",T,2014-10-28,13:14:57,Z,28498430,SPX,"[u'suggested', u'official']",678,222930,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Position Trader,AsburyResearch
752,"['$ibb', 'opening', 'at', 'the', 'highs', 'this', 'am']",T,2014-10-28,13:14:14,Z,28498402,IBB,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
753,"['$DXF', 'Daily', 'chart', '1st', 'sup', 'hit', 'at', '85345', 'Bull', 'flag', 'also', 'forming']",T,2014-10-28,13:12:44,Z,28498305,DX_F,[u'suggested'],23005,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
754,"['Will', 'be', 'watch', 'the', 'blue', 'bird', '$twtr', 'this', 'am', 'Gonna', 'be', 'in', 'a', 'meeting', 'when', 'market', 'opens', 'so', 'we', '39ll', 'see']",T,2014-10-28,13:11:55,Z,28498216,TWTR,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
755,"['RT', '@seeitmarket', 'Lots', 'of', 'new', 'research', 'posted', 'to', 'the', 'site', '$SPY', '$IWM', '$TLT', '$F', '$ZBF', '$CLF', '$RBF', '$DXF', '$STUDY']",T,2014-10-28,13:11:09,Z,28498176,CL_F,"[u'suggested', u'official']",9192,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
756,"['Is', 'It', 'Time', 'to', 'Bargain', 'Hunt', 'Brazil', '$EWZ']",T,2014-10-28,13:10:39,Z,28498144,EWZ,"[u'suggested', u'official']",13159,14,Technical,"[u'Equities', u'Options']",,Day Trader,agwarner
757,"['NQ', 'Mobile', '$NQ', 'rejects', 'privatization', 'offer', 'from', 'Bison', 'Capital']",T,2014-10-28,13:10:00,Z,28498097,NQ,"[u'suggested', u'official']",48220,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
758,"['$baba', 'wants', 'the', '100', 'nip']",T,2014-10-28,13:09:24,Z,28498077,BABA,[u'suggested'],24098,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
759,"['Stocks', 'from', 'the', 'SMB', 'Scanner', '$WMGI', '$MSG', '$SNY', '$TWTR', '$CVLT']",T,2014-10-28,13:09:17,Z,28498071,CVLT,"[u'suggested', u'official']",20946,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
760,"['$baba', '100', 'dollar', 'roll', 'y', '39all']",T,2014-10-28,13:08:59,Z,28498058,BABA,[u'suggested'],3186,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
761,"['2', 'Key', 'SPX', 'Charts', 'To', 'Watch', 'Fibonacci', 'amp', 'V-Shaped', 'Bottom', '$SPX']",T,2014-10-28,13:08:19,Z,28498031,SPX,"[u'suggested', u'official']",306,296805,,[],,,TalkMarkets
762,"['$TWTR', 'won', '39t', 'stay', 'down', 'long', 'institutions', 'now', 'get', 'a', '2nd', 'chance', 'entry', 'after', 'missing', 'last', 'earnings', 'pop', 'w', 'upcoming', 'analyst', 'day', 'amp', 'buy', 'button']",T,2014-10-28,13:07:37,Z,28498002,TWTR,[u'suggested'],19834,64030,Technical,[u'Equities'],Professional,Swing Trader,Catalystrader
763,"['quot', '@abubnic', '$DD', 'Presentation', 'from', 'today', '39s', 'earnings', 'call', 'quot', 'Thanks']",T,2014-10-28,13:07:35,Z,28498000,DD,[u'suggested'],3186,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
764,"['$DD', 'Presentation', 'from', 'today', '39s', 'earnings', 'call']",T,2014-10-28,13:06:32,Z,28497941,DD,[u'suggested'],30805,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
765,"['quot', '@FinancialJuice', 'S', 'ampPCase-Shiller', '20', 'City', 'SA', 'Aug', 'MM', '015', 'vs', 'Exp', '020', 'Prev', '050', '$EURUSD', '$MACRO', '$ESF', 'quot']",T,2014-10-28,13:06:12,Z,28497927,ES_F,"[u'suggested', u'official']",13682,41047,,[u'Equities'],Intermediate,,eyeonequities
766,"['$DD', 'Strong', 'operating', 'Q3', 'earnings', 'growth', 'was', 'delivered', 'by', 'Nutrition', 'amp', 'Health', '23', 'and', 'Safety', 'amp', 'Protection', '18']",T,2014-10-28,13:04:16,Z,28497836,DD,[u'suggested'],30805,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
767,"['Kardashian', 'Yes', 'I', 'can', 'spell', '$BBRY']",T,2014-10-28,13:04:08,Z,28497832,BBRY,"[u'suggested', u'official']",13083,56133,,[],,,michaelbabad
768,"['PG', 'ampE', '$PCG', 'Q3', 'operating', 'EPS', 'USD', '173', 'vs', 'Exp', 'USD', '114']",T,2014-10-28,13:04:03,Z,28497828,PCG,"[u'suggested', u'official']",35878,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
769,"['Oooh', 'Bloomberg', 'quotes', 'Kim', 'Karashian', '39A', 'BlackBerry', 'it', 's', 'my', 'heart', 'and', 'soul', 'I', 'love', 'it', '39', '$BBRY']",T,2014-10-28,13:03:49,Z,28497818,BBRY,"[u'suggested', u'official']",13082,56133,,[],,,michaelbabad
770,"['$SPY', 'and', 'levels', 'watching', 'first', 'up', 'the', '50ma', 'No', 'position', 'at', 'this', 'time']",T,2014-10-28,13:03:26,Z,28497800,SPY,[u'suggested'],14732,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
771,"['$CLF', 'up', 'on', 'weaker', 'dollar', 'but', 'res', 'area', 'at', '81348144', 'Fri', 'VAH', 'and', 'WP']",T,2014-10-28,13:03:22,Z,28497797,CL_F,[u'suggested'],7261,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
772,"['$DD', 'Reports', '3Q', 'Operating', 'Earnings', 'Per', 'Share', 'of', '$054', 'Up', '20', 'from', 'Last', 'Year']",T,2014-10-28,13:03:18,Z,28497794,DD,[u'suggested'],30805,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
773,"['The', 'Clear', 'View', 'on', 'the', '$SPY']",T,2014-10-28,13:03:09,Z,28497783,SPY,"[u'suggested', u'official']",62719,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
774,"['quot', '@Andrewthrasher', 'Institutional', 'Traders', 'Bought', 'the', 'Dip', '$DIA', '$SPY', '$SPX', 'quot']",T,2014-10-28,13:02:29,Z,28497753,SPX,[u'suggested'],3186,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
775,"['Morning', 'brief', 'What', 'can', 'you', 'say', 'about', 'a', 'stock', 'in', '140', 'characters', 'Check', 'out', 'Twitter', 'in', 'premarket', '$TWTR', '$FED', '$MACRO']",T,2014-10-28,13:02:04,Z,28497734,FED,"[u'suggested', u'official']",13082,56133,,[],,,michaelbabad
776,"['CaseShiller', '20', 'City', 'SA', 'MoM', 'Aug', '015', 'exp', '018', '$SPY', '$MACRO']",T,2014-10-28,13:01:54,Z,28497727,SPY,[u'suggested'],529,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
777,"['S', 'ampPCase-Shiller', '20', 'City', 'SA', 'Aug', 'MM', '015', 'vs', 'Exp', '020', 'Prev', '050', '$EURUSD', '$MACRO', '$ESF']",T,2014-10-28,13:00:38,Z,28497679,ES_F,"[u'suggested', u'official']",35878,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
778,"['$baba', 'Follow', 'up', 'as', 'we', 'approach', 'IPO', 'highs', 'of', '$9970', 'levels', 'amp', 'thoughts']",T,2014-10-28,13:00:22,Z,28497667,BABA,"[u'suggested', u'official']",23497,127912,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,RedDogT3
779,"['quot', '@openoutcrier', '$TSLA', '41', 'pre', 'Tesla', 'Gains', 'CEO', 'Musk', 'Refutes', 'Speculative', 'Sales', 'Numbers', 'quot']",T,2014-10-28,13:00:00,Z,28497628,TSLA,[u'suggested'],3186,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
780,"['USA', 'Today', 'piece', 'on', '$DD', 'hazmat', 'protective', 'gear', 'WHO', 'estimates', 'monthly', 'need', 'for', '300K', 'suits']",T,2014-10-28,12:59:35,Z,28497608,DD,[u'suggested'],30804,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
781,"['Large', 'Cap', 'Best', 'amp', 'Worst', 'Report', '$ABBV', '$OCR', '$ED', '$HCN', '$LEN', '$SBSA', '$ALU', '$APC', '$AU', '$AVP']",T,2014-10-28,12:58:35,Z,28497573,SBSA,"[u'suggested', u'official']",306,296805,,[],,,TalkMarkets
782,"['Time', 'to', 'Position', 'For', 'Death', 'of', 'Crude', 'Trading', 'Algorithms', 'with', 'The', 'Fly', '$USO']",T,2014-10-28,12:57:35,Z,28497537,USO,[u'suggested'],17609,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
783,"['Brazil', 'already', 'within', 'Friday', '39s', 'range', 'after', '$ewz', 'opened', 'down', '7', 'yesterday', 'LT', 'look']",T,2014-10-28,12:56:50,Z,28497515,EWZ,"[u'suggested', u'official']",1312,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
784,"['US', 'Dollar', 'Index', 'Off', '03', 'Following', '0830ET', '39s', 'Durable', 'Goods', 'Release', '$UUP', '$DXF', '$EURUSD', '$GBPUSD']",T,2014-10-28,12:56:26,Z,28497500,DX_F,"[u'suggested', u'official']",26810,3509,Technical,"[u'Forex', u'Futures']",Professional,Day Trader,andrewunknown
785,"['US', 'Redbook', 'Oct', '28', 'MM', '03', 'Prev', '01', '$EURUSD', '$MACRO', '$ESF']",T,2014-10-28,12:55:45,Z,28497485,ES_F,"[u'suggested', u'official']",35878,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
786,"['quot', '@openoutcrier', 'Apple', 'Inc', '$AAPL', 'And', 'Alibaba', 'Group', 'Holding', 'Ltd', '$BABA', 'To', 'Discuss', 'Payments', 'System', 'Tie-Up', 'quot']",T,2014-10-28,12:54:59,Z,28497451,AAPL,[u'suggested'],24772,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
787,"['Hazmat', 'suits', 'sell', 'out', 'in', 'midst', 'of', 'Ebola', 'crisis', 'THE', 'COSTUMES', 'that', 'is', 'LOL', '$LAKE', '$APT']",T,2014-10-28,12:54:43,Z,28497444,APT,[u'suggested'],30804,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
788,"['Speaking', 'of', 'upper', 'boundary', 'lines', 'that', '39s', 'where', 'Facebook', 'sits', 'into', 'earnings', 'tonight', '$fb']",T,2014-10-28,12:52:43,Z,28497369,FB,"[u'suggested', u'official']",1312,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
789,"['Similar', 'to', '$xbi', '$ibb', 'looks', 'to', 'be', 'opening', 'above', 'this', 'upper', 'boundary', 'line']",T,2014-10-28,12:51:33,Z,28497323,IBB,"[u'suggested', u'official']",1312,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
790,"['the', '$BABA', 'bull', 'market', 'continues']",T,2014-10-28,12:51:00,Z,28497303,BABA,"[u'suggested', u'official']",21214,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
791,"['What', 'did', 'Coach', 'JUST', 'do', '$COH', '$KORS', '$KATE', '$RL']",T,2014-10-28,12:50:36,Z,28497266,COH,"[u'suggested', u'official']",927,26387,,[],,,BrianSozzi
792,"['looks', 'like', '$xbi', 'opening', 'atabove', 'a', 'dual', 'resistance', 'Fade', 'it', 'or', 'blast', 'off']",T,2014-10-28,12:50:24,Z,28497248,XBI,"[u'suggested', u'official']",1312,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
793,"['Amgen', '$AMGN', 'sees', '2015', 'Adj', 'EPS', 'USD', '905-940', 'vs', 'Exp', 'USD', '905', 'CEO', 'says', 'he', 'is', 'not', 'convinced', 'break', 'up', 'would', 'add', 'value', 'to', 'shareholders']",T,2014-10-28,12:50:01,Z,28497222,AMGN,"[u'suggested', u'official']",35877,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
794,"['Conference', 'Board', 'of', 'Canada', '39s', 'consumer', 'confidence', 'index', 'slips', 'for', '5th', 'time', 'in', '6', 'months', 'down', '39', 'points', 'to', '84', 'in', 'October', '$MACRO', 'cdnecon']",T,2014-10-28,12:49:00,Z,28497186,MACRO,"[u'suggested', u'official']",13082,56133,,[],,,michaelbabad
795,"['Wedbush', 'Initiates', 'coverage', 'on', '$GPRO', 'with', 'an', 'Outperform', 'rating', 'and', '$81', 'price', 'target', 'Earnings', 'are', 'on', 'Oct', '30th', 'AH']",T,2014-10-28,12:47:20,Z,28497110,GPRO,[u'suggested'],30804,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
796,"['$cmi', 'Raises', 'FY', 'Sales', 'Growth', 'Outlook']",T,2014-10-28,12:45:29,Z,28497020,CMI,[u'suggested'],24097,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
797,"['$twtr', 'some', 'levels', 'and', 'thoughts', 'to', 'see', 'if', 'there', 'are', 'any', 'opportunities', 'after', 'the', 'EPS', 'report']",T,2014-10-28,12:44:52,Z,28496983,TWTR,"[u'suggested', u'official']",23516,127912,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,RedDogT3
798,"['Institutional', 'Traders', 'Bought', 'the', 'Dip', '$DIA', '$SPY', '$SPX']",T,2014-10-28,12:44:44,Z,28496976,SPX,"[u'suggested', u'official']",22071,100432,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,Andrewthrasher
799,"['Futures', 'check', '$ESF', '625', '$CLF', '44', '$GCF', '380', '$TNX', '226', '$USDJPY', '02', 'to', '10778']",T,2014-10-28,12:43:41,Z,28496940,CL_F,[u'suggested'],24772,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
800,"['Leerink', 'Swan', 'increases', '$RCPT', 'target', 'to', '117']",T,2014-10-28,12:40:50,Z,28496833,RCPT,"[u'suggested', u'official']",48310,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
801,"['Tuesday', 'Morning', '60min', '$esf', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",T,2014-10-28,12:39:43,Z,28496794,ES_F,[u'suggested'],24097,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
802,"['Off', 'the', 'ON', 'highs', 'following', 'weak', '$MACRO', '$ESF', 'now', '600', '$YMF', 'now', '50', '$NQF', 'now', '1600']",T,2014-10-28,12:37:53,Z,28496732,ES_F,[u'suggested'],3088,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
803,"['$rwlk', 'is', 'worth', 'a', 'look', 'if', 'it', 'can', 'get', 'and', 'stay', 'above', '$30', 'on', 'heavy', 'volume']",T,2014-10-28,12:36:11,Z,28496666,RWLK,"[u'suggested', u'official']",23496,127912,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,RedDogT3
804,"['The', 'of', 'stocks', 'meeting', 'our', 'criteria', 'improved', 'marginally', 'over', 'yesterday', 'Trade', 'options', 'remain', 'concentrated', '$SPX', '$COMPQ', '$DJIA', '$RUT']",T,2014-10-28,12:35:37,Z,28496648,COMPQ,"[u'suggested', u'official']",30739,13740,,[u'Equities'],Professional,,hertcapital
805,"['Oil', 'testing', 'the', 'flat', '200', 'hour', 'MA', 'Price', 'starting', 'to', 'compress', '$clf', '$uco', '$sco', '$USO']",T,2014-10-28,12:33:53,Z,28496579,CL_F,"[u'suggested', u'official']",1318,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
806,"['$spy', 'levels', 'and', 'thoughts', 'as', 'navigation', 'points', 'continue', 'to', 'present', 'themselves']",T,2014-10-28,12:30:57,Z,28496443,SPY,"[u'suggested', u'official']",23496,127912,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,RedDogT3
807,"['Ecolab', 'Inc', '$ECL', 'Q3', 'EPS', 'USD', '121', 'vs', 'Exp', 'USD', '120']",T,2014-10-28,12:30:40,Z,28496427,ECL,"[u'suggested', u'official']",35877,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
808,"['quot', '@FinancialJuice', 'US', 'Durable', 'Goods', 'Orders', 'Sep', 'MM', '13', 'vs', 'Exp', '05', 'Prev', '182', 'Rev', '183', '$EURUSD', '$MACRO', '$ESF', 'quot']",T,2014-10-28,12:30:39,Z,28496426,ES_F,"[u'suggested', u'official']",13682,41047,,[u'Equities'],Intermediate,,eyeonequities
809,"['whoa', 'US', 'SEPTEMBER', 'DURABLES', 'ORDERS', 'FALL', '13', 'EX-TRANS', 'DROP', '02', '$SPY', '$MACRO']",T,2014-10-28,12:30:36,Z,28496422,SPY,[u'suggested'],529,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
810,"['Good', 'morning', 'another', 'day', 'another', 'opportunity', 'Premarket', 'data', 'Europe', 'higher', 'Asia', 'mixed', 'Futures', 'higher', '$SPX', '$DAX']",T,2014-10-28,12:30:32,Z,28496419,SPX,[u'suggested'],14728,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
